packet_len,time,eth_type,ip_len,ip_ttl,ip_proto,ip_flags,ip_frag,ip_tos,ip_id,has_ip,icmp_type,icmp_code,proto_type,has_tcp,has_udp,has_icmp,is_syn,is_ack,is_fin,is_rst,is_web,is_ssh,is_dns,tcp_sport,tcp_dport,tcp_flags,tcp_window,tcp_urgptr,udp_sport,udp_dport,udp_len
74,1782458256.170903,2048,60,64,6,DF,0,0,49809,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53332.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.171204,2048,60,64,6,DF,0,0,62867,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50346.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.171521,2048,60,64,6,DF,0,0,38282,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58200.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.171877,2048,60,64,6,DF,0,0,35528,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52942.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.172345,2048,60,64,6,DF,0,0,37617,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48264.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.172747,2048,60,64,6,DF,0,0,52523,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34010.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.173091,2048,60,64,6,DF,0,0,34236,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49918.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458256.173447,2048,60,64,6,DF,0,0,2049,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50080.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.174363,2048,60,64,6,DF,0,0,4566,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43300.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.174851,2048,60,64,6,DF,0,0,32439,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37490.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.175266,2048,60,64,6,DF,0,0,60772,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53338.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.175564,2048,60,64,6,DF,0,0,27978,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50358.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.175945,2048,60,64,6,DF,0,0,49591,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58212.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.1763,2048,60,64,6,DF,0,0,20229,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52948.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.176672,2048,60,64,6,DF,0,0,58088,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48276.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.176995,2048,60,64,6,DF,0,0,64780,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34018.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.177341,2048,60,64,6,DF,0,0,33939,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49928.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458257.177673,2048,60,64,6,DF,0,0,5304,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50086.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.178009,2048,60,64,6,DF,0,0,40412,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46132.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.179192,2048,60,64,6,DF,0,0,27845,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35886.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.179563,2048,60,64,6,DF,0,0,26698,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46304.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.179851,2048,60,64,6,DF,0,0,36015,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45438.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.180138,2048,60,64,6,DF,0,0,30408,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,59586.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.180424,2048,60,64,6,DF,0,0,28136,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40448.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.180709,2048,60,64,6,DF,0,0,54470,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42242.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.180978,2048,60,64,6,DF,0,0,64272,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40080.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.183858,2048,60,64,6,DF,0,0,18705,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,50376.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458258.184276,2048,60,64,6,DF,0,0,6958,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58460.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.183451,2048,60,64,6,DF,0,0,6151,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34056.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.184661,2048,60,64,6,DF,0,0,6520,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47020.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.185068,2048,60,64,6,DF,0,0,47049,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,57604.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.185424,2048,60,64,6,DF,0,0,59056,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,54924.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.185722,2048,60,64,6,DF,0,0,25356,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47756.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.187772,2048,60,64,6,DF,0,0,23617,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35890.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.188458,2048,60,64,6,DF,0,0,55615,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51382.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.189176,2048,60,64,6,DF,0,0,33006,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45808.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.189925,2048,60,64,6,DF,0,0,7484,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46878.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458259.190583,2048,60,64,6,DF,0,0,23352,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52332.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.185983,2048,60,64,6,DF,0,0,30156,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42690.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.186597,2048,60,64,6,DF,0,0,10964,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47956.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.186933,2048,60,64,6,DF,0,0,16641,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48250.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.187231,2048,60,64,6,DF,0,0,24698,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45408.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.187531,2048,60,64,6,DF,0,0,44758,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53330.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.187992,2048,60,64,6,DF,0,0,65081,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46498.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.18851,2048,60,64,6,DF,0,0,18275,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37548.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.189245,2048,60,64,6,DF,0,0,57716,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48822.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.189962,2048,60,64,6,DF,0,0,21329,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53084.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458260.190621,2048,60,64,6,DF,0,0,48524,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51028.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.190557,2048,60,64,6,DF,0,0,43843,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42702.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.191008,2048,60,64,6,DF,0,0,29842,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45410.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.191413,2048,60,64,6,DF,0,0,47587,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53342.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.191748,2048,60,64,6,DF,0,0,33640,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46510.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.192051,2048,60,64,6,DF,0,0,25376,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,37556.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.192465,2048,60,64,6,DF,0,0,25187,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48834.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.192782,2048,60,64,6,DF,0,0,10737,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47676.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.193084,2048,60,64,6,DF,0,0,22730,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,55208.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.193386,2048,60,64,6,DF,0,0,54036,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42206.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458261.193784,2048,60,64,6,DF,0,0,15453,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51034.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.196316,2048,60,64,6,DF,0,0,20681,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47962.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.196735,2048,60,64,6,DF,0,0,50156,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48264.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.196979,2048,60,64,6,DF,0,0,10170,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,53098.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.197211,2048,60,64,6,DF,0,0,54207,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,47682.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.197454,2048,60,64,6,DF,0,0,65491,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,55218.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.19782,2048,60,64,6,DF,0,0,31682,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42216.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.19838,2048,60,64,6,DF,0,0,44631,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58302.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.198962,2048,60,64,6,DF,0,0,17131,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42888.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.19922,2048,60,64,6,DF,0,0,41483,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33984.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458262.19947,2048,60,64,6,DF,0,0,57650,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49690.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.204439,2048,60,64,6,DF,0,0,36939,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51826.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.204983,2048,60,64,6,DF,0,0,35815,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33348.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.205298,2048,60,64,6,DF,0,0,45798,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42950.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.205599,2048,60,64,6,DF,0,0,51544,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34234.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.206062,2048,60,64,6,DF,0,0,56004,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52408.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.206363,2048,60,64,6,DF,0,0,57421,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,41048.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.206776,2048,60,64,6,DF,0,0,55016,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40510.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.207075,2048,60,64,6,DF,0,0,47095,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45348.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.207344,2048,60,64,6,DF,0,0,11866,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40448.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458263.207576,2048,60,64,6,DF,0,0,2959,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46860.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.210121,2048,60,64,6,DF,0,0,54289,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58312.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.210493,2048,60,64,6,DF,0,0,11720,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42892.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.210798,2048,60,64,6,DF,0,0,42216,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33998.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.211088,2048,60,64,6,DF,0,0,60538,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49702.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.21137,2048,60,64,6,DF,0,0,37335,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51830.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.211664,2048,60,64,6,DF,0,0,5805,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33350.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.211947,2048,60,64,6,DF,0,0,55306,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,42958.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.212237,2048,60,64,6,DF,0,0,8736,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,34238.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.212585,2048,60,64,6,DF,0,0,12002,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,52414.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458264.212858,2048,60,64,6,DF,0,0,22585,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,41052.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.215095,2048,60,64,6,DF,0,0,25411,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46864.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.216328,2048,60,64,6,DF,0,0,42550,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33456.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.21671,2048,60,64,6,DF,0,0,63372,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,39350.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.217018,2048,60,64,6,DF,0,0,40625,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48338.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.217324,2048,60,64,6,DF,0,0,6533,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51114.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.217923,2048,60,64,6,DF,0,0,57720,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,49680.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.218183,2048,60,64,6,DF,0,0,17639,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,59096.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.218431,2048,60,64,6,DF,0,0,19245,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46220.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.218664,2048,60,64,6,DF,0,0,33080,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,58878.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458265.218896,2048,60,64,6,DF,0,0,49297,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,35714.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.218095,2048,60,64,6,DF,0,0,59062,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40512.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.21853,2048,60,64,6,DF,0,0,35678,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,45354.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.218833,2048,60,64,6,DF,0,0,14360,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,40460.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.219134,2048,60,64,6,DF,0,0,32114,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,48354.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.219434,2048,60,64,6,DF,0,0,1525,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,51116.0,443.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.219854,2048,60,64,6,DF,0,0,1494,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,33732.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.220158,2048,60,64,6,DF,0,0,3632,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,46372.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.220457,2048,60,64,6,DF,0,0,41868,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,36358.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.220758,2048,60,64,6,DF,0,0,57994,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,44254.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
74,1782458266.221025,2048,60,64,6,DF,0,0,4855,1,0.0,0.0,TCP,1,0,0,1,0,0,0,1,0.0,0.0,43142.0,80.0,S,33580.0,0.0,0.0,0.0,0.0
